image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC0035657,0.00022835966,4.0683444E-05,1.96764E-06,3.3474596E-06,9.124738E-06,1.7513829E-06,7.1693953E-06
ISIC0035658,1.6578473E-06,3.0775126E-07,6.3773234E-07,5.9226807E-07,1.2213402E-05,2.1184292E-06,4.5763322E-06
ISIC0035659,0.00012043458,3.3283442E-05,1.4956328E-05,1.7483608E-05,9.833458E-05,1.6071463E-05,7.8407975E-05
ISIC0035660,1.0592768E-06,1.7500101E-08,6.0510025E-08,3.9761792E-07,3.6482536E-06,3.1860503E-07,4.2287715E-07
ISIC0035662,7.842522E-08,2.3340695E-07,3.93145E-09,5.642767E-09,4.7780264E-07,1.5166032E-08,4.3452257E-08
ISIC0035663,6.8514544E-07,9.003536E-05,3.3269885E-09,2.6260831E-09,1.584743E-08,1.2226614E-09,6.2354153E-09
ISIC0035664,3.0353543E-05,2.2164782E-05,1.6162387E-07,2.1727247E-07,5.331882E-06,1.6876893E-07,6.2318514E-07
ISIC0035665,3.3759916E-05,3.691862E-05,4.9696973E-07,7.425815E-07,2.0860243E-07,3.9377335E-07,1.3825573E-06
ISIC0035666,0.0012609024,0.0009761987,1.21281855E-05,2.5930289E-05,2.0418489E-05,1.7991255E-05,2.6390462E-05
ISIC0035667,8.3845174E-11,1.714727E-10,5.667659E-10,1.0375959E-09,1.1971979E-10,1.9253765E-10,5.9413634E-11
ISIC0035668,1.0601787E-07,3.6680663E-09,2.2303352E-09,7.0555775E-09,1.7007087E-06,2.2562867E-08,3.3050053E-08
ISIC0035669,6.1687224E-06,3.8040187E-05,1.5098038E-07,3.3982346E-07,8.071623E-07,1.4686971E-07,1.402592E-06
ISIC0035670,4.482573E-07,2.7942644E-05,8.490369E-09,2.0404274E-08,4.3248196E-08,8.947217E-09,1.4685527E-07
ISIC0035672,2.508848E-07,7.478708E-05,7.658947E-09,1.765762E-08,7.147034E-08,1.3348617E-08,1.4178562E-07
ISIC0035673,2.0551877E-06,1.3568921E-05,2.008031E-08,4.8660787E-08,5.1172233E-08,1.5693933E-08,1.6940622E-07
ISIC0035674,0.00021689452,0.00011267676,1.4934444E-06,2.4548128E-06,9.556126E-07,3.959993E-06,5.872489E-06
ISIC0035675,2.488463E-05,1.7029588E-05,4.3784127E-07,6.1168964E-07,2.912599E-05,9.3445027E-07,1.112861E-06
ISIC0035676,8.680777E-09,6.469757E-10,1.2754885E-09,7.0492963E-09,1.2046267E-07,1.3613349E-08,1.0779504E-08
ISIC0035677,3.321019E-11,6.896557E-12,2.4289728E-11,2.1184596E-10,2.8316238E-10,4.198626E-11,3.2846077E-11
ISIC0035678,1.2585905E-06,3.7740355E-07,2.0253681E-07,3.1067268E-07,5.8289456E-06,1.0243342E-06,1.7320042E-06
ISIC0035679,0.0006516895,8.4063744E-05,3.1717504E-05,5.443966E-05,0.00013657821,4.1677424E-05,0.00028338662
ISIC0035680,0.0010021185,0.00035978912,1.9014462E-05,2.6279135E-05,1.2581795E-05,4.3848253E-05,0.00021368472
ISIC0035681,0.00017987135,0.00037415838,1.993024E-06,2.192736E-06,5.5163144E-07,2.0358382E-06,2.251306E-06
ISIC0035682,3.7889404E-07,3.2406777E-05,7.317006E-09,9.9082005E-09,3.4890513E-07,1.7555095E-08,7.3165765E-08
ISIC0035683,0.0002082098,1.3473219E-05,2.2857756E-05,2.9650453E-05,0.00021980055,3.5438414E-05,0.000117155716
ISIC0035684,2.3755252E-05,7.3552685E-05,3.1213142E-07,6.3677396E-07,1.0887396E-06,2.0276197E-07,2.3537634E-06
ISIC0035685,1.647417E-11,1.218235E-11,1.2334707E-10,3.7120176E-10,7.311083E-11,6.35975E-11,2.5239309E-11
ISIC0035686,1.3843191E-08,6.3033866E-08,3.1581845E-08,4.905947E-08,7.8953526E-08,2.7523019E-08,2.559821E-08
ISIC0035687,3.873144E-06,0.00024109252,2.4697516E-07,5.431434E-07,8.13669E-07,3.4908786E-07,2.9717105E-06
ISIC0035688,2.5829536E-07,9.372991E-09,1.1595886E-08,6.331715E-08,1.6953759E-06,4.2770356E-08,6.913046E-08
ISIC0035689,9.933862E-06,7.540451E-05,6.6901885E-07,1.5454252E-06,1.8275177E-06,8.889841E-07,6.707611E-06
ISIC0035690,1.1275577E-06,4.088924E-06,6.9864015E-08,7.720699E-08,2.1063017E-06,1.9785205E-07,8.7864055E-07
ISIC0035691,3.1647968E-10,1.2426803E-10,9.523259E-10,1.7275043E-09,1.7262296E-09,7.297239E-10,9.124516E-10
ISIC0035692,3.2628937E-09,4.705255E-10,2.0937119E-09,1.4689745E-09,4.891091E-08,1.9475502E-08,2.8040606E-08
ISIC0035693,0.00024318974,2.8689656E-05,5.0087224E-06,5.9489407E-06,3.1092957E-05,3.4597647E-06,1.8924462E-05
ISIC0035694,7.820675E-06,1.0995219E-07,1.1997489E-06,5.9955987E-06,2.1610853E-05,4.5693287E-06,3.5295031E-06
ISIC0035695,0.000111103676,1.1248177E-05,1.3714889E-05,1.38522655E-05,0.00017350608,2.618275E-05,7.551554E-05
ISIC0035696,8.629704E-08,8.650022E-05,8.978111E-08,3.9504695E-08,4.5744116E-07,1.1970022E-07,5.798363E-07
ISIC0035697,1.0261229E-07,1.355724E-07,1.6377417E-08,1.8869214E-08,1.0193146E-06,1.0629041E-07,3.3686683E-07
ISIC0035698,4.1575195E-06,3.1260465E-06,3.8708993E-07,3.0439304E-07,1.7803883E-05,1.1412766E-06,2.7841083E-06
ISIC0035699,0.000102815335,0.0010132514,3.5514122E-07,3.068296E-07,3.4115152E-07,2.0458916E-07,2.5307565E-07
ISIC0035700,9.955908E-05,8.565445E-05,1.5702173E-06,2.5969114E-06,7.6807464E-07,2.0416614E-06,4.586919E-06
ISIC0035701,6.885139E-11,1.6519014E-10,1.5122956E-09,2.0885509E-09,2.7232602E-10,4.823622E-10,2.7233069E-10
ISIC0035702,0.0002050331,4.8762035E-05,1.2322278E-06,2.4076448E-06,1.0895311E-06,3.1854897E-06,2.7138365E-05
ISIC0035703,5.6544046E-08,7.996758E-06,6.3720046E-10,1.8791912E-09,2.7232303E-09,5.9957594E-10,1.0733917E-08
ISIC0035704,2.4040055E-05,6.447866E-05,3.9725253E-07,6.44218E-07,3.1787163E-06,3.2005826E-07,1.7900095E-06
ISIC0035705,3.7385819E-06,0.0013733394,2.0605022E-08,1.2471979E-08,2.2183876E-07,1.1764305E-08,1.25453905E-08
ISIC0035707,1.0000914E-05,0.07233357,1.0480367E-06,2.419056E-06,5.590375E-06,2.2882314E-06,2.2242946E-06
ISIC0035708,9.492503E-05,4.7519643E-05,1.7005658E-06,2.258032E-06,7.852504E-07,2.4707792E-06,1.29534665E-05
ISIC0035709,8.616176E-06,0.00033664698,1.15039384E-07,1.2895897E-07,2.5558923E-06,1.783703E-07,5.7338167E-07
ISIC0035710,3.501831E-08,3.5347985E-06,1.7081918E-10,1.8587924E-10,2.0571957E-08,3.862281E-10,2.2457922E-09
ISIC0035711,0.0016574449,0.00055226305,1.2202727E-05,1.9968515E-05,1.3054412E-05,2.5458998E-05,3.9986437E-05
ISIC0035712,1.8735487E-07,3.5403653E-05,1.18368746E-07,6.3977915E-08,6.777641E-07,4.1211757E-07,1.5107446E-06
ISIC0035713,0.00010483778,0.0103168115,5.2182195E-06,4.994584E-06,1.6835991E-05,4.911101E-06,8.477558E-06
ISIC0035714,0.00044869076,0.00019352164,6.661407E-06,1.0063062E-05,9.675978E-06,7.977486E-06,3.2169963E-05
ISIC0035715,1.0155633E-12,8.1704814E-13,1.0276721E-11,4.1517217E-11,5.7069E-12,4.0003075E-12,2.15679E-12
ISIC0035716,4.6364192E-09,1.1542513E-05,6.205333E-11,1.5413076E-10,4.591658E-10,7.719569E-11,3.0258622E-09
ISIC0035717,7.40944E-10,4.325494E-09,1.1381865E-08,4.891574E-09,1.8399924E-09,1.0415795E-09,3.5221714E-10
ISIC0035718,4.8497756E-10,2.682892E-10,3.3965766E-09,4.7955995E-09,1.9205544E-09,1.3355358E-09,1.9141215E-09
ISIC0035719,3.6760187E-06,5.496837E-05,4.955934E-08,1.3877987E-07,1.871472E-07,5.3418553E-08,4.9982395E-07
ISIC0035720,6.1913656E-06,0.0009133253,5.688855E-06,3.977445E-06,2.0919939E-05,7.1906147E-06,2.7988515E-05
ISIC0035721,0.00025776963,0.00013463912,7.47381E-06,1.292612E-05,7.104667E-06,8.441126E-06,5.664197E-05
ISIC0035722,4.137206E-08,7.183524E-08,6.4531866E-07,9.4976365E-08,5.8900667E-08,1.5040354E-07,4.2345465E-07
ISIC0035723,3.1415428E-12,8.7941823E-13,3.846992E-12,2.9008188E-11,1.7705348E-11,3.4587303E-12,2.5905732E-12
ISIC0035724,0.030575871,0.002980293,0.002146514,0.0034197792,0.011335835,0.0035222683,0.008008876
ISIC0035725,1.12378366E-07,3.271365E-05,2.1903526E-09,6.008058E-09,1.6089686E-08,2.7751885E-09,4.8452222E-08
ISIC0035726,2.479544E-05,0.01349533,1.5109562E-07,5.6684215E-08,1.4603597E-08,5.020526E-08,1.7800897E-08
ISIC0035727,6.7584384E-05,2.0273876E-05,5.2038985E-07,1.337707E-06,5.4013765E-07,2.25563E-06,2.0411031E-05
ISIC0035728,0.00016567427,4.212833E-05,1.0655224E-05,4.6151465E-05,0.00024261861,2.2530592E-05,1.7575267E-05
ISIC0035729,5.097066E-13,5.8499286E-12,6.582828E-11,3.1831122E-12,4.3814838E-13,1.6851426E-12,2.4521346E-12
ISIC0035730,0.0008244928,0.00015343257,8.585213E-06,1.2968682E-05,2.2663899E-06,3.253566E-05,9.7234944E-05
ISIC0035731,1.3925107E-06,3.478583E-06,1.45067105E-08,4.329598E-08,1.934965E-08,2.939101E-08,2.3993994E-07
ISIC0035732,1.4784827E-06,0.00017152149,2.2176657E-08,4.1000572E-08,3.4193743E-08,1.3727553E-08,1.3477201E-07
ISIC0035733,1.1707571E-10,1.9318801E-10,2.0776235E-10,2.0163998E-10,7.6118306E-10,6.43526E-10,1.2783332E-09
ISIC0035734,0.00027544348,0.0007628349,2.064119E-06,5.541974E-06,1.5284405E-06,2.9731875E-06,4.1224166E-06
ISIC0035735,0.0047283066,3.80251E-05,6.0810497E-05,0.00030401477,0.00039690576,0.00033177107,0.000183989
ISIC0035736,0.0021362081,0.0075334427,9.38016E-06,1.0793869E-05,6.612392E-06,1.3429666E-05,6.06227E-06
ISIC0035737,5.18634E-08,1.9361778E-06,2.0258465E-08,1.7647114E-08,1.634408E-07,9.288992E-08,4.1779427E-07
ISIC0035738,7.046649E-05,8.093097E-05,1.4041941E-06,3.3170916E-06,1.645134E-06,1.7596534E-06,1.5561547E-05
ISIC0035739,1.4045581E-07,5.7018684E-07,8.353431E-09,8.096947E-09,5.170946E-07,2.7341667E-08,1.6410692E-07
ISIC0035740,2.3465466E-06,0.00038826815,2.988644E-08,4.3733046E-08,6.9434655E-08,1.9983228E-08,8.928043E-08
ISIC0035741,8.328882E-09,0.0019019074,1.0839238E-07,2.8126363E-08,5.75572E-08,4.1378932E-08,4.0726147E-07
ISIC0035742,0.0010354118,0.00025611118,1.3207084E-05,1.9235053E-05,4.1721796E-06,3.9796876E-05,0.00011784782
ISIC0035743,3.694426E-05,0.00056277,7.613739E-07,1.8004876E-06,2.0475422E-06,7.367303E-07,3.931935E-06
ISIC0035744,7.311888E-08,1.2898132E-05,1.03641206E-07,4.7879155E-08,4.049127E-07,4.3791186E-07,2.0737E-06
ISIC0035745,2.7257633E-07,7.316981E-08,4.865591E-10,2.2416198E-09,4.2729468E-07,3.3081256E-09,3.4643277E-09
ISIC0035747,8.307605E-06,0.00049128896,2.3183784E-07,2.9294443E-07,1.5653998E-06,2.6692874E-07,9.158958E-07
ISIC0035748,0.00028157732,0.003322794,4.1493518E-06,6.6672537E-06,4.433123E-06,3.2985713E-06,7.7044515E-06
ISIC0035749,8.4064243E-07,0.00033416422,7.825055E-08,1.4308338E-07,3.1244443E-07,8.471382E-08,7.563846E-07
ISIC0035750,5.984482E-06,2.0965295E-05,6.533977E-08,1.4345243E-07,5.0629332E-08,7.562563E-08,3.3865038E-07
ISIC0035751,3.5260065E-08,7.251501E-08,6.261865E-08,2.0834115E-08,2.7922317E-07,1.8940649E-07,5.057442E-07
ISIC0035753,1.5276296E-08,1.548324E-09,1.298181E-10,2.7834413E-10,1.6451357E-07,1.4021759E-09,1.7792366E-09
ISIC0035754,4.9197496E-07,2.9684319E-05,4.112886E-06,1.6772503E-06,7.084742E-07,2.7727172E-06,8.1747163E-07
ISIC0035756,0.0014249601,0.009865918,5.284913E-06,5.558855E-06,1.0735548E-05,5.041718E-06,3.0674405E-06
ISIC0035757,2.09535E-09,5.4719407E-10,2.7720649E-11,3.002896E-11,3.304104E-08,1.59441E-10,7.0904477E-10
ISIC0035758,9.827261E-07,2.5686231E-06,1.4224503E-07,1.2774373E-07,5.4209313E-06,6.026831E-07,1.2022905E-06
ISIC0035759,4.4124433E-11,1.5422037E-11,2.1087358E-10,3.0633215E-10,1.621642E-10,7.068704E-11,1.0361952E-10
ISIC0035760,0.0002115999,0.00010729553,3.379739E-06,5.598207E-06,1.8324304E-06,1.0229829E-05,7.331795E-05
ISIC0035761,9.470797E-07,1.5435663E-06,5.8276008E-08,3.9707523E-08,4.057069E-06,1.1199685E-07,2.4564633E-07
ISIC0035762,0.00033550765,0.0006212303,7.118068E-06,1.1244778E-05,5.194788E-06,5.190549E-06,1.7548922E-05
ISIC0035763,5.2853906E-05,0.00035800258,9.296176E-07,1.658298E-06,7.1663053E-06,1.0235003E-06,3.977085E-06
ISIC0035764,1.0195711E-05,7.509953E-05,1.1306092E-08,9.53066E-09,2.8077406E-07,6.7174852E-09,1.2591369E-08
ISIC0035765,9.0340804E-11,1.6948258E-08,5.018467E-12,4.2932016E-12,5.5295396E-10,1.8163561E-11,2.9888403E-10
ISIC0035766,9.690152E-08,1.9452842E-05,6.622198E-10,1.0706491E-09,1.5389238E-08,9.2919605E-10,6.1752785E-09
ISIC0035767,0.0018048263,0.0007066577,1.7284141E-05,2.5742762E-05,4.451334E-05,1.7862216E-05,3.7174686E-05
ISIC0035768,0.0037301925,0.004265546,6.675095E-05,9.390247E-05,0.00028379378,7.657069E-05,7.976781E-05
ISIC0035769,3.4946368E-06,0.0016100898,1.8450089E-07,3.724859E-07,2.8278438E-07,2.539281E-07,1.25848E-06
ISIC0035770,1.2260544E-07,5.5008763E-06,9.685104E-09,1.1853702E-08,1.5886674E-07,1.3417128E-08,1.464152E-07
ISIC0035771,3.3431113E-06,0.014604103,1.7783215E-08,1.0420529E-08,7.617866E-08,1.0394188E-08,3.760636E-09
ISIC0035772,7.141719E-08,6.131106E-08,1.9100459E-07,1.6036763E-07,2.2723601E-07,1.4058647E-07,2.6804886E-07
ISIC0035773,0.0010962031,4.3382992E-05,6.2543486E-06,1.1018298E-05,6.203186E-05,8.70988E-06,1.762416E-05
ISIC0035774,1.6824755E-05,3.2615342E-05,7.504684E-08,2.2655372E-07,1.0346404E-07,1.5351763E-07,4.357132E-07
ISIC0035776,0.0030882605,0.00077370554,2.9867017E-05,3.3063923E-05,1.561703E-05,7.566057E-05,9.591062E-05
ISIC0035777,2.6298085E-05,0.0002602467,4.1045647E-07,9.796896E-07,1.1280029E-06,4.947694E-07,2.26413E-06
ISIC0035778,6.2608733E-12,3.9142461E-10,3.5451913E-12,1.8619628E-12,1.7487904E-10,3.654543E-11,2.7357028E-10
ISIC0035779,1.4353237E-05,0.007211034,1.4951914E-07,1.54678E-07,2.820827E-07,1.5234313E-07,1.2406441E-07
ISIC0035780,3.814479E-07,6.287481E-05,1.943623E-09,4.8810795E-09,8.942286E-09,1.7171301E-09,1.8828553E-08
ISIC0035781,9.596569E-05,0.0008272637,4.6365776E-06,5.315758E-06,1.399741E-05,3.9161914E-06,1.1805228E-05
ISIC0035782,4.800214E-06,0.0015872652,1.0188841E-06,1.4148997E-06,3.6892272E-06,6.8196556E-07,2.3117461E-07
ISIC0035783,7.629292E-09,1.478864E-05,8.237493E-11,2.1571873E-10,2.7321256E-10,7.586303E-11,1.7085804E-09
ISIC0035784,8.297979E-05,0.004187677,1.6575675E-06,2.4997394E-06,1.1427455E-05,1.93007E-06,2.8272152E-06
ISIC0035785,3.0649613E-08,2.0176472E-07,6.5697643E-09,4.91338E-09,2.6725553E-07,3.3611972E-08,1.6599388E-07
ISIC0035787,2.9771696E-11,1.0820993E-12,5.4755126E-13,2.254825E-11,1.6820519E-10,1.8193543E-12,1.9189036E-12
ISIC0035788,2.2720565E-07,5.501273E-07,6.1048246E-09,4.52024E-09,6.239237E-07,1.0864174E-08,3.8357896E-08
ISIC0035789,1.1101067E-07,4.8383306E-09,5.194958E-10,4.6946167E-09,3.0854412E-07,3.2054037E-09,3.7004828E-09
ISIC0035790,5.4044416E-05,3.99115E-05,4.0054754E-05,2.722214E-05,5.488257E-05,5.5625933E-05,0.000206176
ISIC0035791,0.00048341596,0.0012669873,1.0111575E-05,1.6894937E-05,8.948593E-06,7.437839E-06,1.988837E-05
ISIC0035792,1.842071E-05,3.0473625E-06,2.6389182E-08,4.7467875E-08,1.0155625E-06,2.7282802E-08,1.4545407E-07
ISIC0035793,2.8151304E-09,2.4018872E-08,9.436585E-12,5.681781E-11,2.6420444E-09,1.9933518E-11,9.558407E-12
ISIC0035794,2.8075991E-11,2.896205E-07,1.8110822E-13,5.0841135E-13,3.378886E-12,1.10215385E-13,9.3334975E-12
ISIC0035796,5.643727E-08,1.0556789E-07,4.2820594E-10,8.1465296E-10,2.2977736E-07,2.125803E-09,9.949314E-09
ISIC0035797,3.3545406E-05,0.00029852317,3.8083618E-07,8.445381E-07,4.980501E-07,4.3525424E-07,1.1417087E-06
ISIC0035798,0.00013089356,0.00027179858,3.3828862E-06,6.361685E-06,3.6341344E-06,3.0666536E-06,1.4912433E-05
ISIC0035799,1.6807634E-06,5.62026E-05,2.6952092E-08,1.59274E-08,1.0590414E-06,4.194518E-08,5.5048364E-08
ISIC0035800,4.999008E-05,0.00022100889,5.610798E-07,1.2777972E-06,1.2899235E-06,4.7209556E-07,2.2445147E-06
ISIC0035801,8.391659E-06,9.39996E-06,3.3352856E-07,6.140948E-07,2.413569E-06,3.0946381E-07,5.1122074E-06
ISIC0035802,0.0061367513,0.0008897696,8.6422144E-05,9.8671786E-05,0.00012163395,0.00014771573,0.0002268681
ISIC0035803,2.1932802E-08,2.9372167E-09,5.377261E-10,9.553441E-10,3.2785326E-07,3.6223047E-09,9.051372E-09
ISIC0035804,2.7400501E-05,0.0013949715,4.910712E-07,6.575069E-07,9.949476E-07,4.4566056E-07,1.1148974E-06
ISIC0035805,3.6659253E-07,2.1175092E-05,6.5662316E-09,1.5111256E-08,2.5635538E-08,4.7400994E-09,8.177423E-08
ISIC0035806,3.970178E-11,3.286049E-11,2.7235564E-10,3.895054E-10,1.3201772E-10,7.017147E-11,6.569043E-11
ISIC0035808,7.1161066E-06,5.6474124E-05,5.4521383E-09,1.352997E-08,1.0262056E-06,1.3925471E-08,1.3659489E-08
ISIC0035810,0.008710285,0.00035209,0.00027341026,0.00033112927,0.0006010042,0.00031651807,0.00014253063
ISIC0035812,0.00045277184,0.00058679306,2.3086268E-05,3.757362E-05,2.7233747E-05,1.6622862E-05,6.629408E-05
ISIC0035813,4.6739174E-08,2.5572427E-07,4.121124E-08,1.3486677E-07,2.3965748E-07,5.0406275E-08,3.260413E-08
ISIC0035814,3.68841E-05,0.02768538,2.692202E-05,2.367991E-05,4.024002E-05,4.1002317E-05,0.00017138581
ISIC0035815,1.334133E-07,9.3133225E-05,1.5679681E-09,3.760815E-09,1.0380597E-08,1.5202661E-09,1.6614365E-08
ISIC0035816,5.063928E-08,3.0392923E-07,6.7217626E-10,2.5490083E-09,5.9580312E-08,1.0849777E-09,6.228055E-10
ISIC0035817,5.87011E-05,0.011237035,2.153906E-06,2.0134503E-06,3.8466846E-06,1.5280339E-06,3.0245506E-06
ISIC0035818,0.00040511225,5.116818E-05,6.3038588E-06,1.2729231E-05,0.000331704,1.8915638E-05,4.1415457E-05
ISIC0035819,0.003046204,0.039260164,5.987251E-05,3.9780785E-05,8.966994E-06,4.4193577E-05,3.210912E-05
ISIC0035820,4.4452566E-13,4.423176E-12,8.931245E-12,3.7193915E-12,2.6255067E-13,1.8185312E-13,5.316286E-14
ISIC0035821,5.570706E-11,8.477657E-11,1.6077928E-09,6.1548855E-10,2.7965108E-10,5.390076E-10,5.976122E-10
ISIC0035822,5.9061375E-07,6.3912215E-05,3.2008154E-09,3.113974E-09,5.0356494E-08,1.6430223E-09,9.10927E-09
ISIC0035823,1.0209811E-06,9.402183E-06,1.940678E-07,2.861718E-07,4.1959574E-06,4.0887534E-07,6.976147E-07
ISIC0035824,3.290259E-10,6.545721E-10,1.3034821E-08,3.2856011E-09,1.2401946E-09,2.559976E-09,3.1481937E-09
ISIC0035825,1.5369298E-07,3.929935E-05,2.3557574E-09,4.2676707E-09,2.033309E-09,1.3645498E-09,1.7524451E-08
ISIC0035826,1.1014977E-06,0.00044163773,1.348352E-08,1.7572315E-08,4.5786672E-07,3.0964088E-08,7.3645296E-08
ISIC0035827,1.3530982E-05,0.00016426327,8.510217E-08,1.7040516E-07,1.2915528E-07,8.955622E-08,3.1291108E-07
ISIC0035828,0.000184706,8.431022E-05,5.249482E-07,7.6529767E-07,9.256136E-07,9.064823E-07,2.1398016E-06
ISIC0035829,2.9954785E-07,4.975765E-05,1.709E-10,2.523013E-10,1.749573E-08,2.6617086E-10,1.2060632E-10
ISIC0035830,7.828329E-05,0.0028736521,5.4379516E-06,5.8211854E-06,2.3420314E-05,5.485632E-06,1.23984E-05
ISIC0035831,2.2916652E-08,4.7675184E-09,2.7024143E-09,4.5607007E-09,1.8730503E-07,1.2378391E-08,2.4745136E-08
ISIC0035832,5.7877124E-08,2.2355991E-07,1.6566479E-09,2.0186712E-09,2.7227574E-07,5.482589E-09,3.193475E-08
ISIC0035834,0.00083112455,2.552651E-05,2.9816247E-05,4.6892066E-05,0.0002385781,3.557986E-05,0.00018326065
ISIC0035835,5.8611868E-06,0.0003368738,6.836743E-08,1.4137744E-07,3.4060017E-07,8.378582E-08,4.2536468E-07
ISIC0035836,5.2220785E-05,4.0649742E-05,4.3214354E-07,9.0632415E-07,3.806746E-07,6.750844E-07,2.0927746E-06
ISIC0035837,5.8892134E-08,9.383938E-09,5.2960782E-09,1.7405396E-08,2.87459E-07,2.003903E-08,2.03659E-08
ISIC0035838,7.2499006E-06,8.1964945E-06,1.0281879E-07,2.1796167E-07,6.21022E-08,9.858833E-08,9.645046E-07
ISIC0035839,8.672722E-06,9.206404E-06,1.0468684E-07,2.6518484E-07,1.12910335E-07,1.0835165E-07,1.2733728E-06
ISIC0035840,1.6793225E-08,1.2764748E-08,2.3491673E-08,5.95057E-08,7.67694E-08,2.2846995E-08,2.9290112E-08
ISIC0035841,0.0002618246,0.0077392757,3.035401E-05,4.5758974E-05,4.8955957E-05,3.1266994E-05,9.7639306E-05
ISIC0035842,2.3827015E-06,4.5967292E-05,4.4844245E-07,4.1336813E-07,6.418787E-06,2.7013368E-06,3.903376E-06
ISIC0035843,2.4854504E-11,8.546062E-13,7.347089E-12,1.148818E-10,1.9135657E-10,1.3641269E-11,2.4092062E-11
ISIC0035844,3.4114143E-07,2.2237861E-08,9.129761E-09,3.0475952E-08,2.121231E-06,7.246745E-08,7.499904E-08
ISIC0035845,0.015059623,0.0010698915,0.00040870416,0.00088077155,0.0029734022,0.000920272,0.0011965779
ISIC0035846,7.0619266E-05,1.9138279E-05,1.0551793E-06,1.4565425E-06,3.187521E-05,1.9915951E-06,5.5117252E-06
ISIC0035847,1.2118029E-07,9.816801E-06,1.5352322E-09,3.056652E-09,2.1281232E-07,7.479273E-09,1.4519471E-08
ISIC0035848,2.1540602E-06,1.8369726E-06,3.1313037E-05,1.7131518E-06,1.4808843E-06,1.3481408E-06,4.920059E-06
ISIC0035849,1.0123704E-05,6.2553714E-05,1.2545419E-07,2.9406436E-07,1.315446E-07,1.2987302E-07,7.9966895E-07
ISIC0035850,9.800628E-06,8.313708E-06,1.1687463E-07,2.5193327E-07,8.094526E-08,1.2347753E-07,8.1718633E-07
ISIC0035851,0.0025379995,0.0006820256,2.8533339E-05,4.1031537E-05,9.748492E-06,5.087964E-05,0.00020788328
ISIC0035852,0.00017542664,0.00019749417,0.00052842096,0.00021024841,8.74768E-05,0.00022162464,0.00070186635
ISIC0035853,4.2165172E-07,5.9104927E-06,6.7711525E-09,2.1946025E-08,2.0402368E-08,6.7927415E-09,1.4222996E-07
ISIC0035854,1.2036644E-07,2.0849205E-07,1.225566E-09,9.56376E-10,2.6376884E-07,2.3307556E-09,7.958078E-09
ISIC0035855,6.5429835E-11,5.3485966E-11,1.7278197E-10,7.0296496E-10,4.6873666E-10,1.870176E-10,1.3468625E-10
ISIC0035856,2.661339E-06,3.930224E-05,3.7278977E-07,2.0053812E-07,6.1496444E-06,7.858444E-07,8.6352503E-07
ISIC0035857,4.3340723E-10,2.6457105E-09,1.2490308E-08,2.7840479E-09,2.1323656E-09,5.105775E-09,1.0216016E-08
ISIC0035858,7.617475E-06,3.5301596E-06,6.299624E-08,1.5097505E-07,5.4487515E-08,1.0568011E-07,1.207262E-06
ISIC0035859,0.00041594496,0.00011899136,7.924197E-06,1.5460222E-05,1.0135566E-05,1.7300994E-05,6.3811975E-05
ISIC0035860,0.00016654364,0.0002654552,0.0006414861,0.00029251765,0.00023994433,0.0003656986,0.0004211959
ISIC0035861,1.173189E-06,4.716173E-05,5.4064913E-09,1.2362841E-08,8.2508556E-08,6.712567E-09,4.7824848E-08
ISIC0035862,5.327567E-09,1.6706285E-07,6.29921E-10,6.147963E-10,4.665154E-08,2.6655358E-09,1.2410401E-08
ISIC0035863,5.20791E-05,9.143328E-06,6.0725073E-05,0.00010784503,0.0001368919,8.894901E-05,6.5394815E-05
ISIC0035864,1.150247E-07,3.9602346E-06,1.3689163E-09,3.7198586E-09,2.6121205E-09,1.4260049E-09,2.1422279E-08
ISIC0035865,0.0007766167,1.1362026E-05,7.3654032E-06,1.6933764E-05,0.00016116379,1.6300171E-05,4.5652185E-05
ISIC0035866,1.5323717E-08,1.6158043E-09,9.614239E-10,1.4405289E-09,3.3242696E-07,9.08309E-09,1.3289907E-08
ISIC0035867,6.8031794E-09,1.1440422E-06,4.4751296E-11,5.6848484E-11,4.2804205E-09,1.0809636E-10,8.1243556E-10
ISIC0035868,3.8333905E-08,3.7609683E-05,2.1869953E-10,1.5530172E-10,6.188142E-09,2.783319E-10,6.7359957E-10
ISIC0035869,0.010113986,0.004193473,0.0003419498,0.0005024581,0.0020036488,0.00047173543,0.00028368045
ISIC0035870,0.0037147647,0.0021830394,0.00017058708,0.00022801635,8.641967E-05,0.00021438368,0.00065013766
ISIC0035871,0.009774858,0.00038956766,0.0013331383,0.0020446777,0.0069789835,0.0019630988,0.0024683857
ISIC0035872,4.5671968E-08,3.0326493E-05,7.8583867E-10,1.7809446E-09,1.2342933E-08,1.6371443E-09,1.9935221E-08
ISIC0035873,0.00020929376,2.9949438E-06,1.06504906E-07,5.025115E-07,2.3728175E-05,4.401082E-07,8.188488E-07
ISIC0035874,1.5075198E-14,5.762495E-13,2.5064913E-12,6.9436305E-14,3.3044265E-15,2.1640557E-15,1.0546162E-15
ISIC0035875,5.2983445E-08,2.8120116E-06,1.6105005E-08,9.372061E-09,3.146437E-07,5.3946895E-08,1.4197775E-07
ISIC0035876,1.5777917E-11,9.982032E-12,1.1731333E-10,1.2754732E-10,2.067274E-11,2.5105596E-11,2.0178916E-11
ISIC0035877,1.026583E-07,6.46714E-05,2.0363946E-09,4.112336E-09,5.9987824E-09,1.4962857E-09,2.0172829E-08
